,symbol,date,time,prev_close,open,high,low,last_prc
2282,000555.SZ,20231117.0,112406000,12.77,12.72,12.79,12.57,12.63
2283,000555.SZ,20231117.0,112409000,12.77,12.72,12.79,12.57,12.63
2284,000555.SZ,20231117.0,112412000,12.77,12.72,12.79,12.57,12.63
2285,000555.SZ,20231117.0,112415000,12.77,12.72,12.79,12.57,12.63
2286,000555.SZ,20231117.0,112418000,12.77,12.72,12.79,12.57,12.63
2287,000555.SZ,20231117.0,112421000,12.77,12.72,12.79,12.57,12.63
2288,000555.SZ,20231117.0,112424000,12.77,12.72,12.79,12.57,12.63
2289,000555.SZ,20231117.0,112427000,12.77,12.72,12.79,12.57,12.63
2290,000555.SZ,20231117.0,112430000,12.77,12.72,12.79,12.57,12.63
2291,000555.SZ,20231117.0,112433000,12.77,12.72,12.79,12.57,12.63
2292,000555.SZ,20231117.0,112436000,12.77,12.72,12.79,12.57,12.63
2293,000555.SZ,20231117.0,112439000,12.77,12.72,12.79,12.57,12.63
2294,000555.SZ,20231117.0,112442000,12.77,12.72,12.79,12.57,12.63
2295,000555.SZ,20231117.0,112445000,12.77,12.72,12.79,12.57,12.64
2296,000555.SZ,20231117.0,112448000,12.77,12.72,12.79,12.57,12.64
2297,000555.SZ,20231117.0,112451000,12.77,12.72,12.79,12.57,12.64
2298,000555.SZ,20231117.0,112454000,12.77,12.72,12.79,12.57,12.64
2299,000555.SZ,20231117.0,112457000,12.77,12.72,12.79,12.57,12.64
2300,000555.SZ,20231117.0,112500000,12.77,12.72,12.79,12.57,12.64
2301,000555.SZ,20231117.0,112503000,12.77,12.72,12.79,12.57,12.64
2302,000555.SZ,20231117.0,112506000,12.77,12.72,12.79,12.57,12.64
2303,000555.SZ,20231117.0,112509000,12.77,12.72,12.79,12.57,12.64
2304,000555.SZ,20231117.0,112512000,12.77,12.72,12.79,12.57,12.64
2305,000555.SZ,20231117.0,112515000,12.77,12.72,12.79,12.57,12.64
2306,000555.SZ,20231117.0,112518000,12.77,12.72,12.79,12.57,12.64
2307,000555.SZ,20231117.0,112521000,12.77,12.72,12.79,12.57,12.64
2308,000555.SZ,20231117.0,112524000,12.77,12.72,12.79,12.57,12.64
2309,000555.SZ,20231117.0,112527000,12.77,12.72,12.79,12.57,12.64
2310,000555.SZ,20231117.0,112530000,12.77,12.72,12.79,12.57,12.64
2311,000555.SZ,20231117.0,112533000,12.77,12.72,12.79,12.57,12.64
2312,000555.SZ,20231117.0,112536000,12.77,12.72,12.79,12.57,12.64
2313,000555.SZ,20231117.0,112539000,12.77,12.72,12.79,12.57,12.64
2314,000555.SZ,20231117.0,112542000,12.77,12.72,12.79,12.57,12.64
2315,000555.SZ,20231117.0,112545000,12.77,12.72,12.79,12.57,12.63
2316,000555.SZ,20231117.0,112548000,12.77,12.72,12.79,12.57,12.63
2317,000555.SZ,20231117.0,112551000,12.77,12.72,12.79,12.57,12.63
2318,000555.SZ,20231117.0,112554000,12.77,12.72,12.79,12.57,12.63
2319,000555.SZ,20231117.0,112557000,12.77,12.72,12.79,12.57,12.64
2320,000555.SZ,20231117.0,112600000,12.77,12.72,12.79,12.57,12.64
2321,000555.SZ,20231117.0,112603000,12.77,12.72,12.79,12.57,12.64
2322,000555.SZ,20231117.0,112606000,12.77,12.72,12.79,12.57,12.64
2323,000555.SZ,20231117.0,112609000,12.77,12.72,12.79,12.57,12.64
2324,000555.SZ,20231117.0,112612000,12.77,12.72,12.79,12.57,12.64
2325,000555.SZ,20231117.0,112615000,12.77,12.72,12.79,12.57,12.64
2326,000555.SZ,20231117.0,112618000,12.77,12.72,12.79,12.57,12.64
2327,000555.SZ,20231117.0,112621000,12.77,12.72,12.79,12.57,12.64
2328,000555.SZ,20231117.0,112624000,12.77,12.72,12.79,12.57,12.64
2329,000555.SZ,20231117.0,112627000,12.77,12.72,12.79,12.57,12.64
2330,000555.SZ,20231117.0,112630000,12.77,12.72,12.79,12.57,12.64
2331,000555.SZ,20231117.0,112633000,12.77,12.72,12.79,12.57,12.64
2332,000555.SZ,20231117.0,112636000,12.77,12.72,12.79,12.57,12.64
2333,000555.SZ,20231117.0,112639000,12.77,12.72,12.79,12.57,12.64
2334,000555.SZ,20231117.0,112642000,12.77,12.72,12.79,12.57,12.64
2335,000555.SZ,20231117.0,112645000,12.77,12.72,12.79,12.57,12.64
2336,000555.SZ,20231117.0,112648000,12.77,12.72,12.79,12.57,12.64
2337,000555.SZ,20231117.0,112651000,12.77,12.72,12.79,12.57,12.64
2338,000555.SZ,20231117.0,112654000,12.77,12.72,12.79,12.57,12.64
2339,000555.SZ,20231117.0,112657000,12.77,12.72,12.79,12.57,12.63
2340,000555.SZ,20231117.0,112700000,12.77,12.72,12.79,12.57,12.63
2341,000555.SZ,20231117.0,112703000,12.77,12.72,12.79,12.57,12.63
2342,000555.SZ,20231117.0,112706000,12.77,12.72,12.79,12.57,12.63
2343,000555.SZ,20231117.0,112709000,12.77,12.72,12.79,12.57,12.63
2344,000555.SZ,20231117.0,112712000,12.77,12.72,12.79,12.57,12.63
2345,000555.SZ,20231117.0,112715000,12.77,12.72,12.79,12.57,12.63
2346,000555.SZ,20231117.0,112718000,12.77,12.72,12.79,12.57,12.63
2347,000555.SZ,20231117.0,112721000,12.77,12.72,12.79,12.57,12.63
2348,000555.SZ,20231117.0,112724000,12.77,12.72,12.79,12.57,12.63
2349,000555.SZ,20231117.0,112727000,12.77,12.72,12.79,12.57,12.63
2350,000555.SZ,20231117.0,112730000,12.77,12.72,12.79,12.57,12.64
2351,000555.SZ,20231117.0,112733000,12.77,12.72,12.79,12.57,12.63
2352,000555.SZ,20231117.0,112736000,12.77,12.72,12.79,12.57,12.63
2353,000555.SZ,20231117.0,112739000,12.77,12.72,12.79,12.57,12.63
2354,000555.SZ,20231117.0,112742000,12.77,12.72,12.79,12.57,12.63
2355,000555.SZ,20231117.0,112745000,12.77,12.72,12.79,12.57,12.63
2356,000555.SZ,20231117.0,112748000,12.77,12.72,12.79,12.57,12.63
2357,000555.SZ,20231117.0,112751000,12.77,12.72,12.79,12.57,12.63
2358,000555.SZ,20231117.0,112754000,12.77,12.72,12.79,12.57,12.63
2359,000555.SZ,20231117.0,112757000,12.77,12.72,12.79,12.57,12.63
2360,000555.SZ,20231117.0,112800000,12.77,12.72,12.79,12.57,12.63
2361,000555.SZ,20231117.0,112803000,12.77,12.72,12.79,12.57,12.63
2362,000555.SZ,20231117.0,112806000,12.77,12.72,12.79,12.57,12.63
2363,000555.SZ,20231117.0,112809000,12.77,12.72,12.79,12.57,12.63
2364,000555.SZ,20231117.0,112812000,12.77,12.72,12.79,12.57,12.63
2365,000555.SZ,20231117.0,112815000,12.77,12.72,12.79,12.57,12.63
2366,000555.SZ,20231117.0,112818000,12.77,12.72,12.79,12.57,12.62
2367,000555.SZ,20231117.0,112821000,12.77,12.72,12.79,12.57,12.62
2368,000555.SZ,20231117.0,112824000,12.77,12.72,12.79,12.57,12.62
2369,000555.SZ,20231117.0,112827000,12.77,12.72,12.79,12.57,12.63
2370,000555.SZ,20231117.0,112830000,12.77,12.72,12.79,12.57,12.63
2371,000555.SZ,20231117.0,112833000,12.77,12.72,12.79,12.57,12.63
2372,000555.SZ,20231117.0,112836000,12.77,12.72,12.79,12.57,12.63
2373,000555.SZ,20231117.0,112839000,12.77,12.72,12.79,12.57,12.63
2374,000555.SZ,20231117.0,112842000,12.77,12.72,12.79,12.57,12.63
2375,000555.SZ,20231117.0,112845000,12.77,12.72,12.79,12.57,12.63
2376,000555.SZ,20231117.0,112848000,12.77,12.72,12.79,12.57,12.63
2377,000555.SZ,20231117.0,112851000,12.77,12.72,12.79,12.57,12.63
2378,000555.SZ,20231117.0,112854000,12.77,12.72,12.79,12.57,12.63
2379,000555.SZ,20231117.0,112857000,12.77,12.72,12.79,12.57,12.63
2380,000555.SZ,20231117.0,112900000,12.77,12.72,12.79,12.57,12.64
2381,000555.SZ,20231117.0,112903000,12.77,12.72,12.79,12.57,12.63
2382,000555.SZ,20231117.0,112906000,12.77,12.72,12.79,12.57,12.64
2383,000555.SZ,20231117.0,112909000,12.77,12.72,12.79,12.57,12.63
2384,000555.SZ,20231117.0,112912000,12.77,12.72,12.79,12.57,12.64
2385,000555.SZ,20231117.0,112915000,12.77,12.72,12.79,12.57,12.64
2386,000555.SZ,20231117.0,112918000,12.77,12.72,12.79,12.57,12.64
2387,000555.SZ,20231117.0,112921000,12.77,12.72,12.79,12.57,12.64
2388,000555.SZ,20231117.0,112924000,12.77,12.72,12.79,12.57,12.64
2389,000555.SZ,20231117.0,112927000,12.77,12.72,12.79,12.57,12.63
2390,000555.SZ,20231117.0,112930000,12.77,12.72,12.79,12.57,12.63
2391,000555.SZ,20231117.0,112933000,12.77,12.72,12.79,12.57,12.63
2392,000555.SZ,20231117.0,112936000,12.77,12.72,12.79,12.57,12.64
2393,000555.SZ,20231117.0,112939000,12.77,12.72,12.79,12.57,12.64
2394,000555.SZ,20231117.0,112942000,12.77,12.72,12.79,12.57,12.64
2395,000555.SZ,20231117.0,112945000,12.77,12.72,12.79,12.57,12.64
2396,000555.SZ,20231117.0,112948000,12.77,12.72,12.79,12.57,12.64
2397,000555.SZ,20231117.0,112951000,12.77,12.72,12.79,12.57,12.64
2398,000555.SZ,20231117.0,112954000,12.77,12.72,12.79,12.57,12.63
2399,000555.SZ,20231117.0,112957000,12.77,12.72,12.79,12.57,12.63
2400,000555.SZ,20231117.0,113000000,12.77,12.72,12.79,12.57,12.63
2401,000555.SZ,20231117.0,130000000,12.77,12.72,12.79,12.57,12.63
2402,000555.SZ,20231117.0,130003000,12.77,12.72,12.79,12.57,12.64
2403,000555.SZ,20231117.0,130006000,12.77,12.72,12.79,12.57,12.64
2404,000555.SZ,20231117.0,130009000,12.77,12.72,12.79,12.57,12.63
2405,000555.SZ,20231117.0,130012000,12.77,12.72,12.79,12.57,12.63
2406,000555.SZ,20231117.0,130015000,12.77,12.72,12.79,12.57,12.63
2407,000555.SZ,20231117.0,130018000,12.77,12.72,12.79,12.57,12.63
2408,000555.SZ,20231117.0,130021000,12.77,12.72,12.79,12.57,12.62
2409,000555.SZ,20231117.0,130024000,12.77,12.72,12.79,12.57,12.62
2410,000555.SZ,20231117.0,130027000,12.77,12.72,12.79,12.57,12.62
2411,000555.SZ,20231117.0,130030000,12.77,12.72,12.79,12.57,12.62
2412,000555.SZ,20231117.0,130033000,12.77,12.72,12.79,12.57,12.64
2413,000555.SZ,20231117.0,130036000,12.77,12.72,12.79,12.57,12.63
2414,000555.SZ,20231117.0,130039000,12.77,12.72,12.79,12.57,12.63
2415,000555.SZ,20231117.0,130042000,12.77,12.72,12.79,12.57,12.63
2416,000555.SZ,20231117.0,130045000,12.77,12.72,12.79,12.57,12.65
2417,000555.SZ,20231117.0,130048000,12.77,12.72,12.79,12.57,12.65
2418,000555.SZ,20231117.0,130051000,12.77,12.72,12.79,12.57,12.65
2419,000555.SZ,20231117.0,130054000,12.77,12.72,12.79,12.57,12.65
2420,000555.SZ,20231117.0,130057000,12.77,12.72,12.79,12.57,12.65
2421,000555.SZ,20231117.0,130100000,12.77,12.72,12.79,12.57,12.65
2422,000555.SZ,20231117.0,130103000,12.77,12.72,12.79,12.57,12.64
2423,000555.SZ,20231117.0,130106000,12.77,12.72,12.79,12.57,12.65
2424,000555.SZ,20231117.0,130109000,12.77,12.72,12.79,12.57,12.65
2425,000555.SZ,20231117.0,130112000,12.77,12.72,12.79,12.57,12.64
2426,000555.SZ,20231117.0,130115000,12.77,12.72,12.79,12.57,12.65
2427,000555.SZ,20231117.0,130118000,12.77,12.72,12.79,12.57,12.65
2428,000555.SZ,20231117.0,130121000,12.77,12.72,12.79,12.57,12.65
2429,000555.SZ,20231117.0,130124000,12.77,12.72,12.79,12.57,12.65
2430,000555.SZ,20231117.0,130127000,12.77,12.72,12.79,12.57,12.65
2431,000555.SZ,20231117.0,130130000,12.77,12.72,12.79,12.57,12.65
2432,000555.SZ,20231117.0,130133000,12.77,12.72,12.79,12.57,12.64
2433,000555.SZ,20231117.0,130136000,12.77,12.72,12.79,12.57,12.64
2434,000555.SZ,20231117.0,130139000,12.77,12.72,12.79,12.57,12.65
2435,000555.SZ,20231117.0,130142000,12.77,12.72,12.79,12.57,12.65
2436,000555.SZ,20231117.0,130145000,12.77,12.72,12.79,12.57,12.65
2437,000555.SZ,20231117.0,130148000,12.77,12.72,12.79,12.57,12.65
2438,000555.SZ,20231117.0,130151000,12.77,12.72,12.79,12.57,12.65
2439,000555.SZ,20231117.0,130154000,12.77,12.72,12.79,12.57,12.65
2440,000555.SZ,20231117.0,130157000,12.77,12.72,12.79,12.57,12.65
2441,000555.SZ,20231117.0,130200000,12.77,12.72,12.79,12.57,12.65
2442,000555.SZ,20231117.0,130203000,12.77,12.72,12.79,12.57,12.65
2443,000555.SZ,20231117.0,130206000,12.77,12.72,12.79,12.57,12.65
2444,000555.SZ,20231117.0,130209000,12.77,12.72,12.79,12.57,12.65
2445,000555.SZ,20231117.0,130212000,12.77,12.72,12.79,12.57,12.65
2446,000555.SZ,20231117.0,130215000,12.77,12.72,12.79,12.57,12.65
2447,000555.SZ,20231117.0,130218000,12.77,12.72,12.79,12.57,12.65
2448,000555.SZ,20231117.0,130221000,12.77,12.72,12.79,12.57,12.65
2449,000555.SZ,20231117.0,130224000,12.77,12.72,12.79,12.57,12.64
2450,000555.SZ,20231117.0,130227000,12.77,12.72,12.79,12.57,12.64
2451,000555.SZ,20231117.0,130230000,12.77,12.72,12.79,12.57,12.64
2452,000555.SZ,20231117.0,130233000,12.77,12.72,12.79,12.57,12.64
2453,000555.SZ,20231117.0,130236000,12.77,12.72,12.79,12.57,12.64
2454,000555.SZ,20231117.0,130239000,12.77,12.72,12.79,12.57,12.64
2455,000555.SZ,20231117.0,130242000,12.77,12.72,12.79,12.57,12.64
2456,000555.SZ,20231117.0,130245000,12.77,12.72,12.79,12.57,12.64
2457,000555.SZ,20231117.0,130248000,12.77,12.72,12.79,12.57,12.65
2458,000555.SZ,20231117.0,130251000,12.77,12.72,12.79,12.57,12.64
2459,000555.SZ,20231117.0,130254000,12.77,12.72,12.79,12.57,12.65
2460,000555.SZ,20231117.0,130257000,12.77,12.72,12.79,12.57,12.64
2461,000555.SZ,20231117.0,130300000,12.77,12.72,12.79,12.57,12.64
2462,000555.SZ,20231117.0,130303000,12.77,12.72,12.79,12.57,12.64
2463,000555.SZ,20231117.0,130306000,12.77,12.72,12.79,12.57,12.64
2464,000555.SZ,20231117.0,130309000,12.77,12.72,12.79,12.57,12.64
2465,000555.SZ,20231117.0,130312000,12.77,12.72,12.79,12.57,12.64
2466,000555.SZ,20231117.0,130315000,12.77,12.72,12.79,12.57,12.64
2467,000555.SZ,20231117.0,130318000,12.77,12.72,12.79,12.57,12.64
2468,000555.SZ,20231117.0,130321000,12.77,12.72,12.79,12.57,12.64
2469,000555.SZ,20231117.0,130324000,12.77,12.72,12.79,12.57,12.64
2470,000555.SZ,20231117.0,130327000,12.77,12.72,12.79,12.57,12.64
2471,000555.SZ,20231117.0,130330000,12.77,12.72,12.79,12.57,12.64
2472,000555.SZ,20231117.0,130333000,12.77,12.72,12.79,12.57,12.64
2473,000555.SZ,20231117.0,130336000,12.77,12.72,12.79,12.57,12.64
2474,000555.SZ,20231117.0,130339000,12.77,12.72,12.79,12.57,12.64
2475,000555.SZ,20231117.0,130342000,12.77,12.72,12.79,12.57,12.64
2476,000555.SZ,20231117.0,130345000,12.77,12.72,12.79,12.57,12.64
2477,000555.SZ,20231117.0,130348000,12.77,12.72,12.79,12.57,12.64
2478,000555.SZ,20231117.0,130351000,12.77,12.72,12.79,12.57,12.64
2479,000555.SZ,20231117.0,130354000,12.77,12.72,12.79,12.57,12.64
2480,000555.SZ,20231117.0,130357000,12.77,12.72,12.79,12.57,12.65
2481,000555.SZ,20231117.0,130400000,12.77,12.72,12.79,12.57,12.65
2482,000555.SZ,20231117.0,130403000,12.77,12.72,12.79,12.57,12.65
2483,000555.SZ,20231117.0,130406000,12.77,12.72,12.79,12.57,12.65
2484,000555.SZ,20231117.0,130409000,12.77,12.72,12.79,12.57,12.65
2485,000555.SZ,20231117.0,130412000,12.77,12.72,12.79,12.57,12.65
2486,000555.SZ,20231117.0,130415000,12.77,12.72,12.79,12.57,12.65
2487,000555.SZ,20231117.0,130418000,12.77,12.72,12.79,12.57,12.65
2488,000555.SZ,20231117.0,130421000,12.77,12.72,12.79,12.57,12.64
2489,000555.SZ,20231117.0,130424000,12.77,12.72,12.79,12.57,12.65
2490,000555.SZ,20231117.0,130427000,12.77,12.72,12.79,12.57,12.65
2491,000555.SZ,20231117.0,130430000,12.77,12.72,12.79,12.57,12.64
2492,000555.SZ,20231117.0,130433000,12.77,12.72,12.79,12.57,12.64
2493,000555.SZ,20231117.0,130436000,12.77,12.72,12.79,12.57,12.65
2494,000555.SZ,20231117.0,130439000,12.77,12.72,12.79,12.57,12.64
2495,000555.SZ,20231117.0,130442000,12.77,12.72,12.79,12.57,12.64
2496,000555.SZ,20231117.0,130445000,12.77,12.72,12.79,12.57,12.64
2497,000555.SZ,20231117.0,130448000,12.77,12.72,12.79,12.57,12.64
2498,000555.SZ,20231117.0,130451000,12.77,12.72,12.79,12.57,12.64
2499,000555.SZ,20231117.0,130454000,12.77,12.72,12.79,12.57,12.64
2500,000555.SZ,20231117.0,130457000,12.77,12.72,12.79,12.57,12.64
2501,000555.SZ,20231117.0,130500000,12.77,12.72,12.79,12.57,12.64
2502,000555.SZ,20231117.0,130503000,12.77,12.72,12.79,12.57,12.64
2503,000555.SZ,20231117.0,130506000,12.77,12.72,12.79,12.57,12.64
2504,000555.SZ,20231117.0,130509000,12.77,12.72,12.79,12.57,12.64
2505,000555.SZ,20231117.0,130512000,12.77,12.72,12.79,12.57,12.64
2506,000555.SZ,20231117.0,130515000,12.77,12.72,12.79,12.57,12.64
2507,000555.SZ,20231117.0,130518000,12.77,12.72,12.79,12.57,12.64
2508,000555.SZ,20231117.0,130521000,12.77,12.72,12.79,12.57,12.64
2509,000555.SZ,20231117.0,130524000,12.77,12.72,12.79,12.57,12.64
2510,000555.SZ,20231117.0,130527000,12.77,12.72,12.79,12.57,12.64
2511,000555.SZ,20231117.0,130530000,12.77,12.72,12.79,12.57,12.65
2512,000555.SZ,20231117.0,130533000,12.77,12.72,12.79,12.57,12.65
2513,000555.SZ,20231117.0,130536000,12.77,12.72,12.79,12.57,12.65
2514,000555.SZ,20231117.0,130539000,12.77,12.72,12.79,12.57,12.64
2515,000555.SZ,20231117.0,130542000,12.77,12.72,12.79,12.57,12.65
2516,000555.SZ,20231117.0,130545000,12.77,12.72,12.79,12.57,12.65
2517,000555.SZ,20231117.0,130548000,12.77,12.72,12.79,12.57,12.65
2518,000555.SZ,20231117.0,130551000,12.77,12.72,12.79,12.57,12.65
2519,000555.SZ,20231117.0,130554000,12.77,12.72,12.79,12.57,12.65
2520,000555.SZ,20231117.0,130557000,12.77,12.72,12.79,12.57,12.64
2521,000555.SZ,20231117.0,130600000,12.77,12.72,12.79,12.57,12.64
2522,000555.SZ,20231117.0,130603000,12.77,12.72,12.79,12.57,12.64
2523,000555.SZ,20231117.0,130606000,12.77,12.72,12.79,12.57,12.64
2524,000555.SZ,20231117.0,130609000,12.77,12.72,12.79,12.57,12.64
2525,000555.SZ,20231117.0,130612000,12.77,12.72,12.79,12.57,12.64
2526,000555.SZ,20231117.0,130615000,12.77,12.72,12.79,12.57,12.64
2527,000555.SZ,20231117.0,130618000,12.77,12.72,12.79,12.57,12.64
2528,000555.SZ,20231117.0,130621000,12.77,12.72,12.79,12.57,12.64
2529,000555.SZ,20231117.0,130624000,12.77,12.72,12.79,12.57,12.64
2530,000555.SZ,20231117.0,130627000,12.77,12.72,12.79,12.57,12.64
2531,000555.SZ,20231117.0,130630000,12.77,12.72,12.79,12.57,12.64
2532,000555.SZ,20231117.0,130633000,12.77,12.72,12.79,12.57,12.64
2533,000555.SZ,20231117.0,130636000,12.77,12.72,12.79,12.57,12.63
2534,000555.SZ,20231117.0,130639000,12.77,12.72,12.79,12.57,12.63
2535,000555.SZ,20231117.0,130642000,12.77,12.72,12.79,12.57,12.63
2536,000555.SZ,20231117.0,130645000,12.77,12.72,12.79,12.57,12.63
2537,000555.SZ,20231117.0,130648000,12.77,12.72,12.79,12.57,12.63
2538,000555.SZ,20231117.0,130651000,12.77,12.72,12.79,12.57,12.63
2539,000555.SZ,20231117.0,130654000,12.77,12.72,12.79,12.57,12.63
2540,000555.SZ,20231117.0,130657000,12.77,12.72,12.79,12.57,12.63
2541,000555.SZ,20231117.0,130700000,12.77,12.72,12.79,12.57,12.63
2542,000555.SZ,20231117.0,130703000,12.77,12.72,12.79,12.57,12.63
2543,000555.SZ,20231117.0,130706000,12.77,12.72,12.79,12.57,12.63
2544,000555.SZ,20231117.0,130709000,12.77,12.72,12.79,12.57,12.63
2545,000555.SZ,20231117.0,130712000,12.77,12.72,12.79,12.57,12.63
2546,000555.SZ,20231117.0,130715000,12.77,12.72,12.79,12.57,12.63
2547,000555.SZ,20231117.0,130718000,12.77,12.72,12.79,12.57,12.63
2548,000555.SZ,20231117.0,130721000,12.77,12.72,12.79,12.57,12.62
2549,000555.SZ,20231117.0,130724000,12.77,12.72,12.79,12.57,12.62
2550,000555.SZ,20231117.0,130727000,12.77,12.72,12.79,12.57,12.62
2551,000555.SZ,20231117.0,130730000,12.77,12.72,12.79,12.57,12.62
2552,000555.SZ,20231117.0,130733000,12.77,12.72,12.79,12.57,12.62
2553,000555.SZ,20231117.0,130736000,12.77,12.72,12.79,12.57,12.62
2554,000555.SZ,20231117.0,130739000,12.77,12.72,12.79,12.57,12.62
2555,000555.SZ,20231117.0,130742000,12.77,12.72,12.79,12.57,12.62
2556,000555.SZ,20231117.0,130745000,12.77,12.72,12.79,12.57,12.62
2557,000555.SZ,20231117.0,130748000,12.77,12.72,12.79,12.57,12.62
2558,000555.SZ,20231117.0,130751000,12.77,12.72,12.79,12.57,12.62
2559,000555.SZ,20231117.0,130754000,12.77,12.72,12.79,12.57,12.62
2560,000555.SZ,20231117.0,130757000,12.77,12.72,12.79,12.57,12.62
2561,000555.SZ,20231117.0,130800000,12.77,12.72,12.79,12.57,12.62
2562,000555.SZ,20231117.0,130803000,12.77,12.72,12.79,12.57,12.62
2563,000555.SZ,20231117.0,130806000,12.77,12.72,12.79,12.57,12.62
2564,000555.SZ,20231117.0,130809000,12.77,12.72,12.79,12.57,12.62
2565,000555.SZ,20231117.0,130812000,12.77,12.72,12.79,12.57,12.62
2566,000555.SZ,20231117.0,130815000,12.77,12.72,12.79,12.57,12.62
2567,000555.SZ,20231117.0,130818000,12.77,12.72,12.79,12.57,12.61
2568,000555.SZ,20231117.0,130821000,12.77,12.72,12.79,12.57,12.61
2569,000555.SZ,20231117.0,130824000,12.77,12.72,12.79,12.57,12.61
2570,000555.SZ,20231117.0,130827000,12.77,12.72,12.79,12.57,12.61
2571,000555.SZ,20231117.0,130830000,12.77,12.72,12.79,12.57,12.61
2572,000555.SZ,20231117.0,130833000,12.77,12.72,12.79,12.57,12.61
2573,000555.SZ,20231117.0,130836000,12.77,12.72,12.79,12.57,12.61
2574,000555.SZ,20231117.0,130839000,12.77,12.72,12.79,12.57,12.62
2575,000555.SZ,20231117.0,130842000,12.77,12.72,12.79,12.57,12.62
2576,000555.SZ,20231117.0,130845000,12.77,12.72,12.79,12.57,12.61
2577,000555.SZ,20231117.0,130848000,12.77,12.72,12.79,12.57,12.61
2578,000555.SZ,20231117.0,130851000,12.77,12.72,12.79,12.57,12.61
2579,000555.SZ,20231117.0,130854000,12.77,12.72,12.79,12.57,12.6
2580,000555.SZ,20231117.0,130857000,12.77,12.72,12.79,12.57,12.61
2581,000555.SZ,20231117.0,130900000,12.77,12.72,12.79,12.57,12.61
2582,000555.SZ,20231117.0,130903000,12.77,12.72,12.79,12.57,12.61
2583,000555.SZ,20231117.0,130906000,12.77,12.72,12.79,12.57,12.61
2584,000555.SZ,20231117.0,130909000,12.77,12.72,12.79,12.57,12.61
2585,000555.SZ,20231117.0,130912000,12.77,12.72,12.79,12.57,12.61
2586,000555.SZ,20231117.0,130915000,12.77,12.72,12.79,12.57,12.61
2587,000555.SZ,20231117.0,130918000,12.77,12.72,12.79,12.57,12.61
2588,000555.SZ,20231117.0,130921000,12.77,12.72,12.79,12.57,12.61
2589,000555.SZ,20231117.0,130924000,12.77,12.72,12.79,12.57,12.61
2590,000555.SZ,20231117.0,130927000,12.77,12.72,12.79,12.57,12.61
2591,000555.SZ,20231117.0,130930000,12.77,12.72,12.79,12.57,12.61
2592,000555.SZ,20231117.0,130933000,12.77,12.72,12.79,12.57,12.61
2593,000555.SZ,20231117.0,130936000,12.77,12.72,12.79,12.57,12.61
2594,000555.SZ,20231117.0,130939000,12.77,12.72,12.79,12.57,12.61
2595,000555.SZ,20231117.0,130942000,12.77,12.72,12.79,12.57,12.61
2596,000555.SZ,20231117.0,130945000,12.77,12.72,12.79,12.57,12.61
2597,000555.SZ,20231117.0,130948000,12.77,12.72,12.79,12.57,12.61
2598,000555.SZ,20231117.0,130951000,12.77,12.72,12.79,12.57,12.61
2599,000555.SZ,20231117.0,130954000,12.77,12.72,12.79,12.57,12.61
2600,000555.SZ,20231117.0,130957000,12.77,12.72,12.79,12.57,12.61
2601,000555.SZ,20231117.0,131000000,12.77,12.72,12.79,12.57,12.61
2602,000555.SZ,20231117.0,131003000,12.77,12.72,12.79,12.57,12.6
2603,000555.SZ,20231117.0,131006000,12.77,12.72,12.79,12.57,12.6
2604,000555.SZ,20231117.0,131009000,12.77,12.72,12.79,12.57,12.6
2605,000555.SZ,20231117.0,131012000,12.77,12.72,12.79,12.57,12.59
2606,000555.SZ,20231117.0,131015000,12.77,12.72,12.79,12.57,12.59
2607,000555.SZ,20231117.0,131018000,12.77,12.72,12.79,12.57,12.6
2608,000555.SZ,20231117.0,131021000,12.77,12.72,12.79,12.57,12.6
2609,000555.SZ,20231117.0,131024000,12.77,12.72,12.79,12.57,12.59
2610,000555.SZ,20231117.0,131027000,12.77,12.72,12.79,12.57,12.59
2611,000555.SZ,20231117.0,131030000,12.77,12.72,12.79,12.57,12.59
2612,000555.SZ,20231117.0,131033000,12.77,12.72,12.79,12.57,12.59
2613,000555.SZ,20231117.0,131036000,12.77,12.72,12.79,12.57,12.59
2614,000555.SZ,20231117.0,131039000,12.77,12.72,12.79,12.57,12.59
2615,000555.SZ,20231117.0,131042000,12.77,12.72,12.79,12.57,12.59
2616,000555.SZ,20231117.0,131045000,12.77,12.72,12.79,12.57,12.59
2617,000555.SZ,20231117.0,131048000,12.77,12.72,12.79,12.57,12.59
2618,000555.SZ,20231117.0,131051000,12.77,12.72,12.79,12.57,12.59
2619,000555.SZ,20231117.0,131054000,12.77,12.72,12.79,12.57,12.6
2620,000555.SZ,20231117.0,131057000,12.77,12.72,12.79,12.57,12.6
2621,000555.SZ,20231117.0,131100000,12.77,12.72,12.79,12.57,12.6
2622,000555.SZ,20231117.0,131103000,12.77,12.72,12.79,12.57,12.59
2623,000555.SZ,20231117.0,131106000,12.77,12.72,12.79,12.57,12.59
2624,000555.SZ,20231117.0,131109000,12.77,12.72,12.79,12.57,12.59
2625,000555.SZ,20231117.0,131112000,12.77,12.72,12.79,12.57,12.59
2626,000555.SZ,20231117.0,131115000,12.77,12.72,12.79,12.57,12.59
2627,000555.SZ,20231117.0,131118000,12.77,12.72,12.79,12.57,12.59
2628,000555.SZ,20231117.0,131121000,12.77,12.72,12.79,12.57,12.59
2629,000555.SZ,20231117.0,131124000,12.77,12.72,12.79,12.57,12.59
2630,000555.SZ,20231117.0,131127000,12.77,12.72,12.79,12.57,12.59
