,symbol,date,time,recv_time,prev_close,open,last_prc,volume,high_limited,low_limited,ask_prc1,bid_prc1,ask_vol1,bid_vol1,fill,index_Resource,Time,t_volume,outlier,middle,acc_weight_price,stop
3545,000016.SH,20231201.0,120606000,120606179.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120606000.0,0,0,2341.6126,2349.2,0
3546,000016.SH,20231201.0,120609000,120609181.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120609000.0,0,0,2341.6126,2349.2,0
3547,000016.SH,20231201.0,120612000,120612188.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120612000.0,0,0,2341.6126,2349.2,0
3548,000016.SH,20231201.0,120615000,120615179.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120615000.0,0,0,2341.6126,2349.2,0
3549,000016.SH,20231201.0,120618000,120618188.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120618000.0,0,0,2341.6126,2349.2,0
3550,000016.SH,20231201.0,120621000,120621178.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120621000.0,0,0,2341.6126,2349.2,0
3551,000016.SH,20231201.0,120624000,120624186.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120624000.0,0,0,2341.6126,2349.2,0
3552,000016.SH,20231201.0,120627000,120627178.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120627000.0,0,0,2341.6126,2349.2,0
3553,000016.SH,20231201.0,120630000,120630179.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120630000.0,0,0,2341.6126,2349.2,0
3554,000016.SH,20231201.0,120633000,120633182.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120633000.0,0,0,2341.6126,2349.2,0
3555,000016.SH,20231201.0,120634000,120634210.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120634000.0,0,0,2341.6126,2349.2,0
3556,000016.SH,20231201.0,120636000,120636182.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120636000.0,0,0,2341.6126,2349.2,0
3557,000016.SH,20231201.0,120639000,120639179.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120639000.0,0,0,2341.6126,2349.2,0
3558,000016.SH,20231201.0,120642000,120642190.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120642000.0,0,0,2341.6126,2349.2,0
3559,000016.SH,20231201.0,120645000,120645186.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120645000.0,0,0,2341.6126,2349.2,0
3560,000016.SH,20231201.0,120648000,120648189.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120648000.0,0,0,2341.6126,2349.2,0
3561,000016.SH,20231201.0,120651000,120651182.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120651000.0,0,0,2341.6126,2349.2,0
3562,000016.SH,20231201.0,120654000,120654187.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120654000.0,0,0,2341.6126,2349.2,0
3563,000016.SH,20231201.0,120657000,120657180.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120657000.0,0,0,2341.6126,2349.2,0
3564,000016.SH,20231201.0,120700000,120700179.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120700000.0,0,0,2341.6126,2349.2,0
3565,000016.SH,20231201.0,120703000,120703197.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120703000.0,0,0,2341.6126,2349.2,0
3566,000016.SH,20231201.0,120704000,120704215.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120704000.0,0,0,2341.6126,2349.2,0
3567,000016.SH,20231201.0,120706000,120706189.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120706000.0,0,0,2341.6126,2349.2,0
3568,000016.SH,20231201.0,120709000,120709181.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120709000.0,0,0,2341.6126,2349.2,0
3569,000016.SH,20231201.0,120712000,120712182.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120712000.0,0,0,2341.6126,2349.2,0
3570,000016.SH,20231201.0,120715000,120715181.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120715000.0,0,0,2341.6126,2349.2,0
3571,000016.SH,20231201.0,120718000,120718190.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120718000.0,0,0,2341.6126,2349.2,0
3572,000016.SH,20231201.0,120721000,120721188.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120721000.0,0,0,2341.6126,2349.2,0
3573,000016.SH,20231201.0,120724000,120724190.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120724000.0,0,0,2341.6126,2349.2,0
3574,000016.SH,20231201.0,120727000,120727190.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120727000.0,0,0,2341.6126,2349.2,0
3575,000016.SH,20231201.0,120730000,120730210.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120730000.0,0,0,2341.6126,2349.2,0
3576,000016.SH,20231201.0,120733000,120733180.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120733000.0,0,0,2341.6126,2349.2,0
3577,000016.SH,20231201.0,120734000,120734204.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120734000.0,0,0,2341.6126,2349.2,0
3578,000016.SH,20231201.0,120736000,120736181.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120736000.0,0,0,2341.6126,2349.2,0
3579,000016.SH,20231201.0,120739000,120739188.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120739000.0,0,0,2341.6126,2349.2,0
3580,000016.SH,20231201.0,120742000,120742192.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120742000.0,0,0,2341.6126,2349.2,0
3581,000016.SH,20231201.0,120745000,120745190.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120745000.0,0,0,2341.6126,2349.2,0
3582,000016.SH,20231201.0,120748000,120748192.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120748000.0,0,0,2341.6126,2349.2,0
3583,000016.SH,20231201.0,120751000,120751213.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120751000.0,0,0,2341.6126,2349.2,0
3584,000016.SH,20231201.0,120754000,120754208.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120754000.0,0,0,2341.6126,2349.2,0
3585,000016.SH,20231201.0,120757000,120757214.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120757000.0,0,0,2341.6126,2349.2,0
3586,000016.SH,20231201.0,120800000,120800213.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120800000.0,0,0,2341.6126,2349.2,0
3587,000016.SH,20231201.0,120803000,120803213.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120803000.0,0,0,2341.6126,2349.2,0
3588,000016.SH,20231201.0,120804000,120804207.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120804000.0,0,0,2341.6126,2349.2,0
3589,000016.SH,20231201.0,120806000,120806213.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120806000.0,0,0,2341.6126,2349.2,0
3590,000016.SH,20231201.0,120809000,120809208.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120809000.0,0,0,2341.6126,2349.2,0
3591,000016.SH,20231201.0,120812000,120812208.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120812000.0,0,0,2341.6126,2349.2,0
3592,000016.SH,20231201.0,120815000,120815214.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120815000.0,0,0,2341.6126,2349.2,0
3593,000016.SH,20231201.0,120818000,120818209.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120818000.0,0,0,2341.6126,2349.2,0
3594,000016.SH,20231201.0,120821000,120821208.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120821000.0,0,0,2341.6126,2349.2,0
3595,000016.SH,20231201.0,120824000,120824208.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120824000.0,0,0,2341.6126,2349.2,0
3596,000016.SH,20231201.0,120827000,120827208.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120827000.0,0,0,2341.6126,2349.2,0
3597,000016.SH,20231201.0,120830000,120830215.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120830000.0,0,0,2341.6126,2349.2,0
3598,000016.SH,20231201.0,120833000,120833208.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120833000.0,0,0,2341.6126,2349.2,0
3599,000016.SH,20231201.0,120834000,120834207.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120834000.0,0,0,2341.6126,2349.2,0
3600,000016.SH,20231201.0,120836000,120836215.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120836000.0,0,0,2341.6126,2349.2,0
3601,000016.SH,20231201.0,120839000,120839215.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120839000.0,0,0,2341.6126,2349.2,0
3602,000016.SH,20231201.0,120842000,120842208.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120842000.0,0,0,2341.6126,2349.2,0
3603,000016.SH,20231201.0,120845000,120845215.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120845000.0,0,0,2341.6126,2349.2,0
3604,000016.SH,20231201.0,120848000,120848216.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120848000.0,0,0,2341.6126,2349.2,0
3605,000016.SH,20231201.0,120851000,120851208.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120851000.0,0,0,2341.6126,2349.2,0
3606,000016.SH,20231201.0,120854000,120854209.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120854000.0,0,0,2341.6126,2349.2,0
3607,000016.SH,20231201.0,120857000,120857210.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120857000.0,0,0,2341.6126,2349.2,0
3608,000016.SH,20231201.0,120900000,120900209.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120900000.0,0,0,2341.6126,2349.2,0
3609,000016.SH,20231201.0,120903000,120903209.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120903000.0,0,0,2341.6126,2349.2,0
3610,000016.SH,20231201.0,120904000,120904210.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120904000.0,0,0,2341.6126,2349.2,0
3611,000016.SH,20231201.0,120906000,120906213.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120906000.0,0,0,2341.6126,2349.2,0
3612,000016.SH,20231201.0,120909000,120909217.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120909000.0,0,0,2341.6126,2349.2,0
3613,000016.SH,20231201.0,120912000,120912209.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120912000.0,0,0,2341.6126,2349.2,0
3614,000016.SH,20231201.0,120915000,120915209.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120915000.0,0,0,2341.6126,2349.2,0
3615,000016.SH,20231201.0,120918000,120918209.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120918000.0,0,0,2341.6126,2349.2,0
3616,000016.SH,20231201.0,120921000,120921210.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120921000.0,0,0,2341.6126,2349.2,0
3617,000016.SH,20231201.0,120924000,120924210.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120924000.0,0,0,2341.6126,2349.2,0
3618,000016.SH,20231201.0,120927000,120927210.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120927000.0,0,0,2341.6126,2349.2,0
3619,000016.SH,20231201.0,120930000,120930209.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120930000.0,0,0,2341.6126,2349.2,0
3620,000016.SH,20231201.0,120933000,120933215.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120933000.0,0,0,2341.6126,2349.2,0
3621,000016.SH,20231201.0,120934000,120934215.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120934000.0,0,0,2341.6126,2349.2,0
3622,000016.SH,20231201.0,120936000,120936211.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120936000.0,0,0,2341.6126,2349.2,0
3623,000016.SH,20231201.0,120939000,120939219.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120939000.0,0,0,2341.6126,2349.2,0
3624,000016.SH,20231201.0,120942000,120942210.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120942000.0,0,0,2341.6126,2349.2,0
3625,000016.SH,20231201.0,120945000,120945218.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120945000.0,0,0,2341.6126,2349.2,0
3626,000016.SH,20231201.0,120948000,120948210.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120948000.0,0,0,2341.6126,2349.2,0
3627,000016.SH,20231201.0,120951000,120951216.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120951000.0,0,0,2341.6126,2349.2,0
3628,000016.SH,20231201.0,120954000,120954210.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120954000.0,0,0,2341.6126,2349.2,0
3629,000016.SH,20231201.0,120957000,120957211.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,120957000.0,0,0,2341.6126,2349.2,0
3630,000016.SH,20231201.0,121000000,121000210.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,121000000.0,0,0,2341.6126,2349.2,0
3631,000016.SH,20231201.0,121003000,121003210.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,121003000.0,0,0,2341.6126,2349.2,0
3632,000016.SH,20231201.0,121004000,121004203.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,121004000.0,0,0,2341.6126,2349.2,0
3633,000016.SH,20231201.0,121006000,121006220.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,121006000.0,0,0,2341.6126,2349.2,0
3634,000016.SH,20231201.0,121009000,121009220.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,121009000.0,0,0,2341.6126,2349.2,0
3635,000016.SH,20231201.0,121012000,121012209.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,121012000.0,0,0,2341.6126,2349.2,0
3636,000016.SH,20231201.0,121015000,121015220.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,121015000.0,0,0,2341.6126,2349.2,0
3637,000016.SH,20231201.0,121018000,121018211.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,121018000.0,0,0,2341.6126,2349.2,0
3638,000016.SH,20231201.0,121021000,121021217.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,121021000.0,0,0,2341.6126,2349.2,0
3639,000016.SH,20231201.0,121024000,121024211.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,121024000.0,0,0,2341.6126,2349.2,0
3640,000016.SH,20231201.0,121027000,121027211.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,121027000.0,0,0,2341.6126,2349.2,0
3641,000016.SH,20231201.0,121030000,121030210.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,121030000.0,0,0,2341.6126,2349.2,0
3642,000016.SH,20231201.0,121033000,121033211.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,121033000.0,0,0,2341.6126,2349.2,0
3643,000016.SH,20231201.0,121034000,121034214.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,121034000.0,0,0,2341.6126,2349.2,0
3644,000016.SH,20231201.0,121036000,121036216.0,2365.9962,2362.6263,2341.6126,1387682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,121036000.0,0,0,2341.6126,2349.2,0
