,level_0,index,time,Unnamed: 0,symbol,date,recv_time,prev_close,open,last_prc,volume,high_limited,low_limited,ask_prc1,bid_prc1,ask_vol1,bid_vol1,fill,index_Resource,Time,t_volume,outlier,middle,acc_weight_price,stop
3101,4900,4900,133000000,5390,000016.SH,20231201.0,133000145.0,2365.9962,2362.6263,2338.6826,1659856500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133000000.0,186400,0,2338.6826,2346.82,0
3102,4901,4901,133003000,5391,000016.SH,20231201.0,133003151.0,2365.9962,2362.6263,2338.6221,1660053900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133003000.0,197400,0,2338.6221,2346.82,0
3103,4902,4902,133006000,5393,000016.SH,20231201.0,133006181.0,2365.9962,2362.6263,2338.6784,1660403100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133006000.0,349200,0,2338.6784,2346.81,0
3104,4903,4903,133009000,5394,000016.SH,20231201.0,133009179.0,2365.9962,2362.6263,2338.6719,1660866700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133009000.0,463600,0,2338.6719,2346.81,0
3105,4904,4904,133012000,5395,000016.SH,20231201.0,133012180.0,2365.9962,2362.6263,2338.4258,1661099800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133012000.0,233100,0,2338.4258,2346.81,0
3106,4905,4905,133015000,5396,000016.SH,20231201.0,133015094.0,2365.9962,2362.6263,2338.4164,1661324600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133015000.0,224800,0,2338.4164,2346.81,0
3107,4906,4906,133018000,5397,000016.SH,20231201.0,133018120.0,2365.9962,2362.6263,2338.5023,1661647200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133018000.0,322600,0,2338.5023,2346.81,0
3108,4907,4907,133021000,5398,000016.SH,20231201.0,133021123.0,2365.9962,2362.6263,2338.1789,1661909700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133021000.0,262500,0,2338.1789,2346.81,0
3109,4908,4908,133024000,5399,000016.SH,20231201.0,133024145.0,2365.9962,2362.6263,2338.1427,1662153700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133024000.0,244000,0,2338.1427,2346.8,0
3110,4909,4909,133027000,5400,000016.SH,20231201.0,133027178.0,2365.9962,2362.6263,2338.1513,1662425300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133027000.0,271600,0,2338.1513,2346.8,0
3111,4910,4910,133030000,5401,000016.SH,20231201.0,133030211.0,2365.9962,2362.6263,2338.1227,1662599500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133030000.0,174200,0,2338.1227,2346.8,0
3112,4911,4911,133033000,5402,000016.SH,20231201.0,133033089.0,2365.9962,2362.6263,2337.8293,1662842800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133033000.0,243300,0,2337.8293,2346.8,0
3113,4912,4912,133036000,5404,000016.SH,20231201.0,133036094.0,2365.9962,2362.6263,2337.8358,1663048000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133036000.0,205200,0,2337.8358,2346.8,0
3114,4913,4913,133039000,5405,000016.SH,20231201.0,133039126.0,2365.9962,2362.6263,2338.0475,1663191900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133039000.0,143900,0,2338.0475,2346.8,0
3115,4914,4914,133042000,5406,000016.SH,20231201.0,133042124.0,2365.9962,2362.6263,2337.7746,1663386700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133042000.0,194800,0,2337.7746,2346.8,0
3116,4915,4915,133045000,5407,000016.SH,20231201.0,133045153.0,2365.9962,2362.6263,2337.9322,1663489800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133045000.0,103100,0,2337.9322,2346.8,0
3117,4916,4916,133048000,5408,000016.SH,20231201.0,133048153.0,2365.9962,2362.6263,2337.8503,1663664000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133048000.0,174200,0,2337.8503,2346.8,0
3118,4917,4917,133051000,5409,000016.SH,20231201.0,133051153.0,2365.9962,2362.6263,2338.0212,1663827800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133051000.0,163800,0,2338.0212,2346.8,0
3119,4918,4918,133054000,5410,000016.SH,20231201.0,133054183.0,2365.9962,2362.6263,2338.0838,1664025500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133054000.0,197700,0,2338.0838,2346.79,0
3120,4919,4919,133057000,5411,000016.SH,20231201.0,133057185.0,2365.9962,2362.6263,2337.7554,1664274700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133057000.0,249200,0,2337.7554,2346.79,0
3121,4920,4920,133100000,5412,000016.SH,20231201.0,133100180.0,2365.9962,2362.6263,2337.9764,1664438800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133100000.0,164100,0,2337.9764,2346.79,0
3122,4921,4921,133103000,5413,000016.SH,20231201.0,133103096.0,2365.9962,2362.6263,2337.7881,1664657700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133103000.0,218900,0,2337.7881,2346.79,0
3123,4922,4922,133106000,5415,000016.SH,20231201.0,133106126.0,2365.9962,2362.6263,2337.5117,1664857300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133106000.0,199600,0,2337.5117,2346.79,0
3124,4923,4923,133109000,5416,000016.SH,20231201.0,133109126.0,2365.9962,2362.6263,2337.5227,1665058200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133109000.0,200900,0,2337.5227,2346.79,0
3125,4924,4924,133112000,5417,000016.SH,20231201.0,133112128.0,2365.9962,2362.6263,2337.6744,1665299200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133112000.0,241000,0,2337.6744,2346.79,0
3126,4925,4925,133115000,5418,000016.SH,20231201.0,133115151.0,2365.9962,2362.6263,2337.6066,1665525000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133115000.0,225800,0,2337.6066,2346.79,0
3127,4926,4926,133118000,5419,000016.SH,20231201.0,133118160.0,2365.9962,2362.6263,2337.5226,1665694200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133118000.0,169200,0,2337.5226,2346.79,0
3128,4927,4927,133121000,5420,000016.SH,20231201.0,133121182.0,2365.9962,2362.6263,2337.4497,1665947500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133121000.0,253300,0,2337.4497,2346.78,0
3129,4928,4928,133124000,5421,000016.SH,20231201.0,133124181.0,2365.9962,2362.6263,2337.4123,1666128600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133124000.0,181100,0,2337.4123,2346.78,0
3130,4929,4929,133127000,5422,000016.SH,20231201.0,133127182.0,2365.9962,2362.6263,2337.3237,1666350700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133127000.0,222100,0,2337.3237,2346.78,0
3131,4930,4930,133130000,5423,000016.SH,20231201.0,133130096.0,2365.9962,2362.6263,2337.2313,1666512600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133130000.0,161900,0,2337.2313,2346.78,0
3132,4931,4931,133133000,5424,000016.SH,20231201.0,133133093.0,2365.9962,2362.6263,2337.3268,1666702600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133133000.0,190000,0,2337.3268,2346.78,0
3133,4932,4932,133136000,5426,000016.SH,20231201.0,133136139.0,2365.9962,2362.6263,2337.3611,1666875000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133136000.0,172400,0,2337.3611,2346.78,0
3134,4933,4933,133139000,5427,000016.SH,20231201.0,133139124.0,2365.9962,2362.6263,2337.123,1667163500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133139000.0,288500,0,2337.123,2346.78,0
3135,4934,4934,133142000,5428,000016.SH,20231201.0,133142154.0,2365.9962,2362.6263,2336.7476,1667276000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133142000.0,112500,0,2336.7476,2346.78,0
3136,4935,4935,133145000,5429,000016.SH,20231201.0,133145155.0,2365.9962,2362.6263,2337.0942,1667425900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133145000.0,149900,0,2337.0942,2346.78,0
3137,4936,4936,133148000,5430,000016.SH,20231201.0,133148169.0,2365.9962,2362.6263,2337.0197,1667920600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133148000.0,494700,0,2337.0197,2346.77,0
3138,4937,4937,133151000,5431,000016.SH,20231201.0,133151173.0,2365.9962,2362.6263,2336.9659,1668241900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133151000.0,321300,0,2336.9659,2346.77,0
3139,4938,4938,133154000,5432,000016.SH,20231201.0,133154173.0,2365.9962,2362.6263,2336.7343,1668443900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133154000.0,202000,0,2336.7343,2346.77,0
3140,4939,4939,133157000,5433,000016.SH,20231201.0,133157083.0,2365.9962,2362.6263,2336.6958,1670264200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133157000.0,1820300,0,2336.6958,2346.76,0
3141,4940,4940,133200000,5434,000016.SH,20231201.0,133200114.0,2365.9962,2362.6263,2336.5624,1671105300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133200000.0,841100,0,2336.5624,2346.75,0
3142,4941,4941,133203000,5435,000016.SH,20231201.0,133203143.0,2365.9962,2362.6263,2336.2834,1671734700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133203000.0,629400,0,2336.2834,2346.75,0
3143,4942,4942,133206000,5437,000016.SH,20231201.0,133206174.0,2365.9962,2362.6263,2336.2527,1672235200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133206000.0,500500,0,2336.2527,2346.75,0
3144,4943,4943,133209000,5438,000016.SH,20231201.0,133209214.0,2365.9962,2362.6263,2336.3696,1672459000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133209000.0,223800,0,2336.3696,2346.74,0
3145,4944,4944,133212000,5439,000016.SH,20231201.0,133212118.0,2365.9962,2362.6263,2336.4995,1673051600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133212000.0,592600,0,2336.4995,2346.74,0
3146,4945,4945,133215000,5440,000016.SH,20231201.0,133215113.0,2365.9962,2362.6263,2336.0311,1673286800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133215000.0,235200,0,2336.0311,2346.74,0
3147,4946,4946,133218000,5441,000016.SH,20231201.0,133218154.0,2365.9962,2362.6263,2336.1513,1673540700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133218000.0,253900,0,2336.1513,2346.74,0
3148,4947,4947,133221000,5442,000016.SH,20231201.0,133221148.0,2365.9962,2362.6263,2336.1082,1673943100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133221000.0,402400,0,2336.1082,2346.74,0
3149,4948,4948,133224000,5443,000016.SH,20231201.0,133224146.0,2365.9962,2362.6263,2336.1514,1674324800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133224000.0,381700,0,2336.1514,2346.73,0
3150,4949,4949,133227000,5444,000016.SH,20231201.0,133227176.0,2365.9962,2362.6263,2335.829,1674609500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133227000.0,284700,0,2335.829,2346.73,0
3151,4950,4950,133230000,5445,000016.SH,20231201.0,133230178.0,2365.9962,2362.6263,2335.9976,1674930100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133230000.0,320600,0,2335.9976,2346.73,0
3152,4951,4951,133233000,5446,000016.SH,20231201.0,133233200.0,2365.9962,2362.6263,2335.8841,1675161400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133233000.0,231300,0,2335.8841,2346.73,0
3153,4952,4952,133236000,5448,000016.SH,20231201.0,133236094.0,2365.9962,2362.6263,2335.9344,1675587300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133236000.0,425900,0,2335.9344,2346.73,0
3154,4953,4953,133239000,5449,000016.SH,20231201.0,133239114.0,2365.9962,2362.6263,2336.0273,1675855100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133239000.0,267800,0,2336.0273,2346.72,0
3155,4954,4954,133242000,5450,000016.SH,20231201.0,133242114.0,2365.9962,2362.6263,2335.9088,1676048400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133242000.0,193300,0,2335.9088,2346.72,0
3156,4955,4955,133245000,5451,000016.SH,20231201.0,133245113.0,2365.9962,2362.6263,2335.9686,1676273100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133245000.0,224700,0,2335.9686,2346.72,0
3157,4956,4956,133248000,5452,000016.SH,20231201.0,133248146.0,2365.9962,2362.6263,2336.1965,1676670400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133248000.0,397300,0,2336.1965,2346.72,0
3158,4957,4957,133251000,5453,000016.SH,20231201.0,133251145.0,2365.9962,2362.6263,2335.6573,1676906000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133251000.0,235600,0,2335.6573,2346.72,0
3159,4958,4958,133254000,5454,000016.SH,20231201.0,133254186.0,2365.9962,2362.6263,2335.8353,1677513500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133254000.0,607500,0,2335.8353,2346.71,0
3160,4959,4959,133257000,5455,000016.SH,20231201.0,133257183.0,2365.9962,2362.6263,2335.7774,1678688400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133257000.0,1174900,0,2335.7774,2346.71,0
3161,4960,4960,133300000,5456,000016.SH,20231201.0,133300181.0,2365.9962,2362.6263,2335.6008,1678990800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133300000.0,302400,0,2335.6008,2346.7,0
3162,4961,4961,133303000,5457,000016.SH,20231201.0,133303091.0,2365.9962,2362.6263,2335.5663,1679343000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133303000.0,352200,0,2335.5663,2346.7,0
3163,4962,4962,133306000,5459,000016.SH,20231201.0,133306122.0,2365.9962,2362.6263,2335.8321,1679769500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133306000.0,426500,0,2335.8321,2346.7,0
3164,4963,4963,133309000,5460,000016.SH,20231201.0,133309123.0,2365.9962,2362.6263,2335.9372,1680023200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133309000.0,253700,0,2335.9372,2346.7,0
3165,4964,4964,133312000,5461,000016.SH,20231201.0,133312122.0,2365.9962,2362.6263,2335.4793,1680339000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133312000.0,315800,0,2335.4793,2346.69,0
3166,4965,4965,133315000,5462,000016.SH,20231201.0,133315151.0,2365.9962,2362.6263,2335.3317,1680771400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133315000.0,432400,0,2335.3317,2346.69,0
3167,4966,4966,133318000,5463,000016.SH,20231201.0,133318153.0,2365.9962,2362.6263,2335.1532,1681017000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133318000.0,245600,0,2335.1532,2346.69,0
3168,4967,4967,133321000,5464,000016.SH,20231201.0,133321151.0,2365.9962,2362.6263,2335.3251,1681277000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133321000.0,260000,0,2335.3251,2346.69,0
3169,4968,4968,133324000,5465,000016.SH,20231201.0,133324187.0,2365.9962,2362.6263,2335.1709,1681574900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133324000.0,297900,0,2335.1709,2346.69,0
3170,4969,4969,133327000,5466,000016.SH,20231201.0,133327182.0,2365.9962,2362.6263,2335.56,1681791200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133327000.0,216300,0,2335.56,2346.68,0
3171,4970,4970,133330000,5467,000016.SH,20231201.0,133330086.0,2365.9962,2362.6263,2336.0609,1682141500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133330000.0,350300,0,2336.0609,2346.68,0
3172,4971,4971,133333000,5468,000016.SH,20231201.0,133333093.0,2365.9962,2362.6263,2336.0009,1682845500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133333000.0,704000,0,2336.0009,2346.68,0
3173,4972,4972,133336000,5470,000016.SH,20231201.0,133336114.0,2365.9962,2362.6263,2336.7117,1683652300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133336000.0,806800,0,2336.7117,2346.67,0
3174,4973,4973,133339000,5471,000016.SH,20231201.0,133339169.0,2365.9962,2362.6263,2337.1664,1684503800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133339000.0,851500,0,2337.1664,2346.67,0
3175,4974,4974,133342000,5472,000016.SH,20231201.0,133342149.0,2365.9962,2362.6263,2336.9924,1685126800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133342000.0,623000,0,2336.9924,2346.66,0
3176,4975,4975,133345000,5473,000016.SH,20231201.0,133345138.0,2365.9962,2362.6263,2337.2297,1685479600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133345000.0,352800,0,2337.2297,2346.66,0
3177,4976,4976,133348000,5474,000016.SH,20231201.0,133348182.0,2365.9962,2362.6263,2337.3145,1685970800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133348000.0,491200,0,2337.3145,2346.66,0
3178,4977,4977,133351000,5475,000016.SH,20231201.0,133351219.0,2365.9962,2362.6263,2337.5266,1686380100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133351000.0,409300,0,2337.5266,2346.66,0
3179,4978,4978,133354000,5476,000016.SH,20231201.0,133354123.0,2365.9962,2362.6263,2336.9809,1686581100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133354000.0,201000,0,2336.9809,2346.66,0
3180,4979,4979,133357000,5477,000016.SH,20231201.0,133357120.0,2365.9962,2362.6263,2337.7994,1686913100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133357000.0,332000,0,2337.7994,2346.65,0
3181,4980,4980,133400000,5478,000016.SH,20231201.0,133400117.0,2365.9962,2362.6263,2337.5045,1687248100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133400000.0,335000,0,2337.5045,2346.65,0
3182,4981,4981,133403000,5479,000016.SH,20231201.0,133403154.0,2365.9962,2362.6263,2336.9345,1687502800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133403000.0,254700,0,2336.9345,2346.65,0
3183,4982,4982,133406000,5481,000016.SH,20231201.0,133406152.0,2365.9962,2362.6263,2337.3311,1687775800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133406000.0,273000,0,2337.3311,2346.65,0
3184,4983,4983,133409000,5482,000016.SH,20231201.0,133409187.0,2365.9962,2362.6263,2337.3929,1688010400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133409000.0,234600,0,2337.3929,2346.65,0
3185,4984,4984,133412000,5483,000016.SH,20231201.0,133412181.0,2365.9962,2362.6263,2337.2413,1688188300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133412000.0,177900,0,2337.2413,2346.65,0
3186,4985,4985,133415000,5484,000016.SH,20231201.0,133415188.0,2365.9962,2362.6263,2337.68,1688488400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133415000.0,300100,0,2337.68,2346.65,0
3187,4986,4986,133418000,5485,000016.SH,20231201.0,133418091.0,2365.9962,2362.6263,2338.2294,1688780700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133418000.0,292300,0,2338.2294,2346.64,0
3188,4987,4987,133421000,5486,000016.SH,20231201.0,133421199.0,2365.9962,2362.6263,2338.737,1689877500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133421000.0,1096800,0,2338.737,2346.64,0
3189,4988,4988,133424000,5487,000016.SH,20231201.0,133424130.0,2365.9962,2362.6263,2338.8881,1691361600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133424000.0,1484100,0,2338.8881,2346.63,0
3190,4989,4989,133427000,5488,000016.SH,20231201.0,133427124.0,2365.9962,2362.6263,2339.6709,1692495500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133427000.0,1133900,0,2339.6709,2346.63,0
3191,4990,4990,133430000,5489,000016.SH,20231201.0,133430118.0,2365.9962,2362.6263,2340.4983,1692991600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133430000.0,496100,0,2340.4983,2346.63,0
3192,4991,4991,133433000,5490,000016.SH,20231201.0,133433120.0,2365.9962,2362.6263,2339.4657,1693741400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133433000.0,749800,0,2339.4657,2346.62,0
3193,4992,4992,133436000,5492,000016.SH,20231201.0,133436135.0,2365.9962,2362.6263,2339.5306,1694068600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133436000.0,327200,0,2339.5306,2346.62,0
3194,4993,4993,133439000,5493,000016.SH,20231201.0,133439125.0,2365.9962,2362.6263,2339.2743,1696498100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133439000.0,2429500,0,2339.2743,2346.61,0
3195,4994,4994,133442000,5494,000016.SH,20231201.0,133442128.0,2365.9962,2362.6263,2340.2328,1697099600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133442000.0,601500,0,2340.2328,2346.61,0
3196,4995,4995,133445000,5495,000016.SH,20231201.0,133445158.0,2365.9962,2362.6263,2340.8503,1697726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133445000.0,626800,0,2340.8503,2346.61,0
3197,4996,4996,133448000,5496,000016.SH,20231201.0,133448153.0,2365.9962,2362.6263,2340.6163,1698338200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133448000.0,611800,0,2340.6163,2346.6,0
3198,4997,4997,133451000,5497,000016.SH,20231201.0,133451160.0,2365.9962,2362.6263,2340.7888,1699294300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133451000.0,956100,0,2340.7888,2346.6,0
3199,4998,4998,133454000,5498,000016.SH,20231201.0,133454186.0,2365.9962,2362.6263,2341.1831,1700339700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133454000.0,1045400,0,2341.1831,2346.6,0
3200,4999,4999,133457000,5499,000016.SH,20231201.0,133457189.0,2365.9962,2362.6263,2341.8568,1701395400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133457000.0,1055700,0,2341.8568,2346.6,0
3201,5000,5000,133500000,5500,000016.SH,20231201.0,133500195.0,2365.9962,2362.6263,2342.4066,1708102900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133500000.0,6707500,0,2342.4066,2346.58,0
3202,5001,5001,133503000,5501,000016.SH,20231201.0,133503093.0,2365.9962,2362.6263,2343.6484,1709912300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133503000.0,1809400,0,2343.6484,2346.58,0
3203,5002,5002,133506000,5503,000016.SH,20231201.0,133506126.0,2365.9962,2362.6263,2344.068,1714884700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133506000.0,4972400,0,2344.068,2346.57,0
3204,5003,5003,133509000,5504,000016.SH,20231201.0,133509123.0,2365.9962,2362.6263,2343.9191,1738490300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133509000.0,23605600,0,2343.9191,2346.53,0
3205,5004,5004,133512000,5505,000016.SH,20231201.0,133512191.0,2365.9962,2362.6263,2343.7182,1740507900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133512000.0,2017600,0,2343.7182,2346.53,0
3206,5005,5005,133515000,5506,000016.SH,20231201.0,133515154.0,2365.9962,2362.6263,2343.5749,1741032700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133515000.0,524800,0,2343.5749,2346.53,0
3207,5006,5006,133518000,5507,000016.SH,20231201.0,133518237.0,2365.9962,2362.6263,2343.1413,1742412700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133518000.0,1380000,0,2343.1413,2346.53,0
3208,5007,5007,133521000,5508,000016.SH,20231201.0,133521181.0,2365.9962,2362.6263,2342.5473,1744758900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133521000.0,2346200,0,2342.5473,2346.52,0
3209,5008,5008,133524000,5509,000016.SH,20231201.0,133524184.0,2365.9962,2362.6263,2343.5091,1745968900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133524000.0,1210000,0,2343.5091,2346.52,0
3210,5009,5009,133527000,5510,000016.SH,20231201.0,133527182.0,2365.9962,2362.6263,2343.7537,1746536800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133527000.0,567900,0,2343.7537,2346.52,0
3211,5010,5010,133530000,5511,000016.SH,20231201.0,133530126.0,2365.9962,2362.6263,2344.4283,1748291300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133530000.0,1754500,0,2344.4283,2346.51,0
3212,5011,5011,133533000,5512,000016.SH,20231201.0,133533123.0,2365.9962,2362.6263,2344.5671,1749051300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133533000.0,760000,0,2344.5671,2346.51,0
3213,5012,5012,133536000,5514,000016.SH,20231201.0,133536128.0,2365.9962,2362.6263,2344.8193,1749900100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133536000.0,848800,0,2344.8193,2346.51,0
3214,5013,5013,133539000,5515,000016.SH,20231201.0,133539178.0,2365.9962,2362.6263,2344.9035,1751124300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133539000.0,1224200,0,2344.9035,2346.51,0
3215,5014,5014,133542000,5516,000016.SH,20231201.0,133542153.0,2365.9962,2362.6263,2344.9048,1751554600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133542000.0,430300,0,2344.9048,2346.51,0
3216,5015,5015,133545000,5517,000016.SH,20231201.0,133545152.0,2365.9962,2362.6263,2344.8111,1752154100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133545000.0,599500,0,2344.8111,2346.51,0
3217,5016,5016,133548000,5518,000016.SH,20231201.0,133548179.0,2365.9962,2362.6263,2344.8461,1753244700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133548000.0,1090600,0,2344.8461,2346.51,0
3218,5017,5017,133551000,5519,000016.SH,20231201.0,133551174.0,2365.9962,2362.6263,2344.8027,1753744100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133551000.0,499400,0,2344.8027,2346.51,0
3219,5018,5018,133554000,5520,000016.SH,20231201.0,133554203.0,2365.9962,2362.6263,2344.9085,1754337000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133554000.0,592900,0,2344.9085,2346.51,0
3220,5019,5019,133557000,5521,000016.SH,20231201.0,133557085.0,2365.9962,2362.6263,2344.5652,1754730000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133557000.0,393000,0,2344.5652,2346.51,0
3221,5020,5020,133600000,5522,000016.SH,20231201.0,133600138.0,2365.9962,2362.6263,2344.6853,1754992000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133600000.0,262000,0,2344.6853,2346.51,0
3222,5021,5021,133603000,5523,000016.SH,20231201.0,133603119.0,2365.9962,2362.6263,2344.6264,1755404300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133603000.0,412300,0,2344.6264,2346.51,0
3223,5022,5022,133606000,5525,000016.SH,20231201.0,133606119.0,2365.9962,2362.6263,2344.1617,1755903500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133606000.0,499200,0,2344.1617,2346.51,0
3224,5023,5023,133609000,5526,000016.SH,20231201.0,133609150.0,2365.9962,2362.6263,2344.0811,1756835800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133609000.0,932300,0,2344.0811,2346.51,0
3225,5024,5024,133612000,5527,000016.SH,20231201.0,133612153.0,2365.9962,2362.6263,2344.2188,1757108200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,133612000.0,272400,0,2344.2188,2346.51,0
